filename	acq_time	operator	randstr
anat/sub-11600_ses-01_T1w.nii.gz	1925-05-08T12:06:02.652500	tubric	67e92999
fmap/sub-11600_ses-01_acq-bold_magnitude.nii.gz	1925-05-08T12:12:14.155000	tubric	c141ef16
fmap/sub-11600_ses-01_acq-bold_phasediff.nii.gz	1925-05-08T12:12:14.155000	tubric	c141ef16
func/sub-11600_ses-01_task-trust_run-1_echo-1_sbref.nii.gz	1925-05-08T12:16:37.702500	tubric	a3a84b61
func/sub-11600_ses-01_task-trust_run-1_echo-2_sbref.nii.gz	1925-05-08T12:16:37.702500	tubric	a3a84b61
func/sub-11600_ses-01_task-trust_run-1_echo-3_sbref.nii.gz	1925-05-08T12:16:37.702500	tubric	a3a84b61
func/sub-11600_ses-01_task-trust_run-1_echo-4_sbref.nii.gz	1925-05-08T12:16:37.702500	tubric	a3a84b61
func/sub-11600_ses-01_task-trust_run-1_echo-1_part-mag_bold.nii.gz	1925-05-08T12:16:45.777500	tubric	daff8a51
func/sub-11600_ses-01_task-trust_run-1_echo-1_part-phase_bold.nii.gz	1925-05-08T12:16:45.777500	tubric	151caab9
func/sub-11600_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	1925-05-08T12:16:45.777500	tubric	daff8a51
func/sub-11600_ses-01_task-trust_run-1_echo-2_part-phase_bold.nii.gz	1925-05-08T12:16:45.777500	tubric	151caab9
func/sub-11600_ses-01_task-trust_run-1_echo-3_part-mag_bold.nii.gz	1925-05-08T12:16:45.777500	tubric	daff8a51
func/sub-11600_ses-01_task-trust_run-1_echo-3_part-phase_bold.nii.gz	1925-05-08T12:16:45.777500	tubric	151caab9
func/sub-11600_ses-01_task-trust_run-1_echo-4_part-mag_bold.nii.gz	1925-05-08T12:16:45.777500	tubric	daff8a51
func/sub-11600_ses-01_task-trust_run-1_echo-4_part-phase_bold.nii.gz	1925-05-08T12:16:45.777500	tubric	151caab9
func/sub-11600_ses-01_task-trust_run-2_echo-1_sbref.nii.gz	1925-05-08T12:25:13.930000	tubric	37b94dff
func/sub-11600_ses-01_task-trust_run-2_echo-2_sbref.nii.gz	1925-05-08T12:25:13.930000	tubric	37b94dff
func/sub-11600_ses-01_task-trust_run-2_echo-3_sbref.nii.gz	1925-05-08T12:25:13.930000	tubric	37b94dff
func/sub-11600_ses-01_task-trust_run-2_echo-4_sbref.nii.gz	1925-05-08T12:25:13.930000	tubric	37b94dff
func/sub-11600_ses-01_task-trust_run-2_echo-1_part-mag_bold.nii.gz	1925-05-08T12:25:22.005000	tubric	e40495f9
func/sub-11600_ses-01_task-trust_run-2_echo-1_part-phase_bold.nii.gz	1925-05-08T12:25:22.005000	tubric	27bd6f6b
func/sub-11600_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	1925-05-08T12:25:22.005000	tubric	e40495f9
func/sub-11600_ses-01_task-trust_run-2_echo-2_part-phase_bold.nii.gz	1925-05-08T12:25:22.005000	tubric	27bd6f6b
func/sub-11600_ses-01_task-trust_run-2_echo-3_part-mag_bold.nii.gz	1925-05-08T12:25:22.005000	tubric	e40495f9
func/sub-11600_ses-01_task-trust_run-2_echo-3_part-phase_bold.nii.gz	1925-05-08T12:25:22.005000	tubric	27bd6f6b
func/sub-11600_ses-01_task-trust_run-2_echo-4_part-mag_bold.nii.gz	1925-05-08T12:25:22.005000	tubric	e40495f9
func/sub-11600_ses-01_task-trust_run-2_echo-4_part-phase_bold.nii.gz	1925-05-08T12:25:22.005000	tubric	27bd6f6b
func/sub-11600_ses-01_task-sharedreward_run-1_echo-1_sbref.nii.gz	1925-05-08T12:35:18.517500	tubric	9af0d977
func/sub-11600_ses-01_task-sharedreward_run-1_echo-2_sbref.nii.gz	1925-05-08T12:35:18.517500	tubric	9af0d977
func/sub-11600_ses-01_task-sharedreward_run-1_echo-3_sbref.nii.gz	1925-05-08T12:35:18.517500	tubric	9af0d977
func/sub-11600_ses-01_task-sharedreward_run-1_echo-4_sbref.nii.gz	1925-05-08T12:35:18.517500	tubric	9af0d977
func/sub-11600_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.nii.gz	1925-05-08T12:35:26.592500	tubric	cca98d16
func/sub-11600_ses-01_task-sharedreward_run-1_echo-1_part-phase_bold.nii.gz	1925-05-08T12:35:26.592500	tubric	84f42a39
func/sub-11600_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	1925-05-08T12:35:26.592500	tubric	cca98d16
func/sub-11600_ses-01_task-sharedreward_run-1_echo-2_part-phase_bold.nii.gz	1925-05-08T12:35:26.592500	tubric	84f42a39
func/sub-11600_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.nii.gz	1925-05-08T12:35:26.592500	tubric	cca98d16
func/sub-11600_ses-01_task-sharedreward_run-1_echo-3_part-phase_bold.nii.gz	1925-05-08T12:35:26.592500	tubric	84f42a39
func/sub-11600_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.nii.gz	1925-05-08T12:35:26.592500	tubric	cca98d16
func/sub-11600_ses-01_task-sharedreward_run-1_echo-4_part-phase_bold.nii.gz	1925-05-08T12:35:26.592500	tubric	84f42a39
func/sub-11600_ses-01_task-sharedreward_run-2_echo-1_sbref.nii.gz	1925-05-08T12:43:47.895000	tubric	5c1e0224
func/sub-11600_ses-01_task-sharedreward_run-2_echo-2_sbref.nii.gz	1925-05-08T12:43:47.895000	tubric	5c1e0224
func/sub-11600_ses-01_task-sharedreward_run-2_echo-3_sbref.nii.gz	1925-05-08T12:43:47.895000	tubric	5c1e0224
func/sub-11600_ses-01_task-sharedreward_run-2_echo-4_sbref.nii.gz	1925-05-08T12:43:47.895000	tubric	5c1e0224
func/sub-11600_ses-01_task-sharedreward_run-2_echo-1_part-mag_bold.nii.gz	1925-05-08T12:43:55.970000	tubric	8a79da72
func/sub-11600_ses-01_task-sharedreward_run-2_echo-1_part-phase_bold.nii.gz	1925-05-08T12:43:55.970000	tubric	421f04b9
func/sub-11600_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.nii.gz	1925-05-08T12:43:55.970000	tubric	8a79da72
func/sub-11600_ses-01_task-sharedreward_run-2_echo-2_part-phase_bold.nii.gz	1925-05-08T12:43:55.970000	tubric	421f04b9
func/sub-11600_ses-01_task-sharedreward_run-2_echo-3_part-mag_bold.nii.gz	1925-05-08T12:43:55.970000	tubric	8a79da72
func/sub-11600_ses-01_task-sharedreward_run-2_echo-3_part-phase_bold.nii.gz	1925-05-08T12:43:55.970000	tubric	421f04b9
func/sub-11600_ses-01_task-sharedreward_run-2_echo-4_part-mag_bold.nii.gz	1925-05-08T12:43:55.970000	tubric	8a79da72
func/sub-11600_ses-01_task-sharedreward_run-2_echo-4_part-phase_bold.nii.gz	1925-05-08T12:43:55.970000	tubric	421f04b9
func/sub-11600_ses-01_task-socialdoors_run-1_echo-1_sbref.nii.gz	1925-05-08T12:52:59.917500	tubric	ebaca842
func/sub-11600_ses-01_task-socialdoors_run-1_echo-2_sbref.nii.gz	1925-05-08T12:52:59.917500	tubric	ebaca842
func/sub-11600_ses-01_task-socialdoors_run-1_echo-3_sbref.nii.gz	1925-05-08T12:52:59.917500	tubric	ebaca842
func/sub-11600_ses-01_task-socialdoors_run-1_echo-4_sbref.nii.gz	1925-05-08T12:52:59.917500	tubric	ebaca842
func/sub-11600_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.nii.gz	1925-05-08T12:53:07.992500	tubric	15fc0fda
func/sub-11600_ses-01_task-socialdoors_run-1_echo-1_part-phase_bold.nii.gz	1925-05-08T12:53:07.992500	tubric	1e6de3d0
func/sub-11600_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	1925-05-08T12:53:07.992500	tubric	15fc0fda
func/sub-11600_ses-01_task-socialdoors_run-1_echo-2_part-phase_bold.nii.gz	1925-05-08T12:53:07.992500	tubric	1e6de3d0
func/sub-11600_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.nii.gz	1925-05-08T12:53:07.992500	tubric	15fc0fda
func/sub-11600_ses-01_task-socialdoors_run-1_echo-3_part-phase_bold.nii.gz	1925-05-08T12:53:07.992500	tubric	1e6de3d0
func/sub-11600_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.nii.gz	1925-05-08T12:53:07.992500	tubric	15fc0fda
func/sub-11600_ses-01_task-socialdoors_run-1_echo-4_part-phase_bold.nii.gz	1925-05-08T12:53:07.992500	tubric	1e6de3d0
func/sub-11600_ses-01_task-doors_run-1_echo-1_sbref.nii.gz	1925-05-08T13:01:03.262500	tubric	71e1129d
func/sub-11600_ses-01_task-doors_run-1_echo-2_sbref.nii.gz	1925-05-08T13:01:03.262500	tubric	71e1129d
func/sub-11600_ses-01_task-doors_run-1_echo-3_sbref.nii.gz	1925-05-08T13:01:03.262500	tubric	71e1129d
func/sub-11600_ses-01_task-doors_run-1_echo-4_sbref.nii.gz	1925-05-08T13:01:03.262500	tubric	71e1129d
func/sub-11600_ses-01_task-doors_run-1_echo-1_part-mag_bold.nii.gz	1925-05-08T13:01:11.337500	tubric	a79175dd
func/sub-11600_ses-01_task-doors_run-1_echo-1_part-phase_bold.nii.gz	1925-05-08T13:01:11.337500	tubric	dca43677
func/sub-11600_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	1925-05-08T13:01:11.337500	tubric	a79175dd
func/sub-11600_ses-01_task-doors_run-1_echo-2_part-phase_bold.nii.gz	1925-05-08T13:01:11.337500	tubric	dca43677
func/sub-11600_ses-01_task-doors_run-1_echo-3_part-mag_bold.nii.gz	1925-05-08T13:01:11.337500	tubric	a79175dd
func/sub-11600_ses-01_task-doors_run-1_echo-3_part-phase_bold.nii.gz	1925-05-08T13:01:11.337500	tubric	dca43677
func/sub-11600_ses-01_task-doors_run-1_echo-4_part-mag_bold.nii.gz	1925-05-08T13:01:11.337500	tubric	a79175dd
func/sub-11600_ses-01_task-doors_run-1_echo-4_part-phase_bold.nii.gz	1925-05-08T13:01:11.337500	tubric	dca43677
func/sub-11600_ses-01_task-ugr_run-1_echo-1_sbref.nii.gz	1925-05-08T13:09:11.255000	tubric	68747541
func/sub-11600_ses-01_task-ugr_run-1_echo-2_sbref.nii.gz	1925-05-08T13:09:11.255000	tubric	68747541
func/sub-11600_ses-01_task-ugr_run-1_echo-3_sbref.nii.gz	1925-05-08T13:09:11.255000	tubric	68747541
func/sub-11600_ses-01_task-ugr_run-1_echo-4_sbref.nii.gz	1925-05-08T13:09:11.255000	tubric	68747541
func/sub-11600_ses-01_task-ugr_run-1_echo-1_part-mag_bold.nii.gz	1925-05-08T13:09:19.330000	tubric	9ddb00b0
func/sub-11600_ses-01_task-ugr_run-1_echo-1_part-phase_bold.nii.gz	1925-05-08T13:09:19.330000	tubric	131f3b0d
func/sub-11600_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	1925-05-08T13:09:19.330000	tubric	9ddb00b0
func/sub-11600_ses-01_task-ugr_run-1_echo-2_part-phase_bold.nii.gz	1925-05-08T13:09:19.330000	tubric	131f3b0d
func/sub-11600_ses-01_task-ugr_run-1_echo-3_part-mag_bold.nii.gz	1925-05-08T13:09:19.330000	tubric	9ddb00b0
func/sub-11600_ses-01_task-ugr_run-1_echo-3_part-phase_bold.nii.gz	1925-05-08T13:09:19.330000	tubric	131f3b0d
func/sub-11600_ses-01_task-ugr_run-1_echo-4_part-mag_bold.nii.gz	1925-05-08T13:09:19.330000	tubric	9ddb00b0
func/sub-11600_ses-01_task-ugr_run-1_echo-4_part-phase_bold.nii.gz	1925-05-08T13:09:19.330000	tubric	131f3b0d
func/sub-11600_ses-01_task-ugr_run-2_echo-1_sbref.nii.gz	1925-05-08T13:17:02.380000	tubric	07f19d0e
func/sub-11600_ses-01_task-ugr_run-2_echo-2_sbref.nii.gz	1925-05-08T13:17:02.380000	tubric	07f19d0e
func/sub-11600_ses-01_task-ugr_run-2_echo-3_sbref.nii.gz	1925-05-08T13:17:02.380000	tubric	07f19d0e
func/sub-11600_ses-01_task-ugr_run-2_echo-4_sbref.nii.gz	1925-05-08T13:17:02.380000	tubric	07f19d0e
func/sub-11600_ses-01_task-ugr_run-2_echo-1_part-mag_bold.nii.gz	1925-05-08T13:17:10.455000	tubric	d5967d6a
func/sub-11600_ses-01_task-ugr_run-2_echo-1_part-phase_bold.nii.gz	1925-05-08T13:17:10.455000	tubric	f5e6b80f
func/sub-11600_ses-01_task-ugr_run-2_echo-2_part-mag_bold.nii.gz	1925-05-08T13:17:10.455000	tubric	d5967d6a
func/sub-11600_ses-01_task-ugr_run-2_echo-2_part-phase_bold.nii.gz	1925-05-08T13:17:10.455000	tubric	f5e6b80f
func/sub-11600_ses-01_task-ugr_run-2_echo-3_part-mag_bold.nii.gz	1925-05-08T13:17:10.455000	tubric	d5967d6a
func/sub-11600_ses-01_task-ugr_run-2_echo-3_part-phase_bold.nii.gz	1925-05-08T13:17:10.455000	tubric	f5e6b80f
func/sub-11600_ses-01_task-ugr_run-2_echo-4_part-mag_bold.nii.gz	1925-05-08T13:17:10.455000	tubric	d5967d6a
func/sub-11600_ses-01_task-ugr_run-2_echo-4_part-phase_bold.nii.gz	1925-05-08T13:17:10.455000	tubric	f5e6b80f
anat/sub-11600_ses-01_FLAIR.nii.gz	1925-05-08T13:24:50.140000	tubric	0fe4ad7b
dwi/sub-11600_ses-01_dwi.nii.gz	1925-05-08T13:28:47.890000	tubric	cceeebc9
fmap/sub-11600_ses-01_acq-dwi_dir-AP_epi.nii.gz	1925-05-08T13:36:02.602500	tubric	da2ca163
fmap/sub-11600_ses-01_acq-dwi_dir-PA_epi.nii.gz	1925-05-08T13:36:48.225000	tubric	f0cb1645
