subject	session	task	run	run_key	audit_status	design_status	design_issues	software_versions	software_era	number_of_original_volumes	nss_count	number_of_steady_state_volumes	pca_selected_components	ica_components	accepted_components	rejected_components	rejected_fraction	accepted_normalized_variance	rejected_normalized_variance	rejected_on_accepted_variance	aic_components	kic_components	mdl_components	varex_90_components	varex_95_components	aic_explained_variance	kic_explained_variance	mdl_explained_variance	pca_components_per_steady_state_volume	rejected_components_per_steady_state_volume	base_confound_columns	base_confound_rank	base_rank_with_intercept	rejected_ica_columns	rejected_ica_rank	combined_confound_columns	combined_confound_rank	combined_rank_with_intercept	tedana_incremental_rank	tedana_incremental_rank_fraction	combined_nuisance_rank_fraction	combined_columns_per_volume	combined_rank_per_volume	residual_df_before_task	zero_columns	constant_nonzero_columns	duplicate_columns	standardized_condition_number	existing_combined_present	existing_combined_rows	existing_combined_columns	existing_combined_matches_reconstruction	flag_pca_more_than_half_timepoints	flag_aic_explains_more_than_98_percent	flag_rejected_components_gte_75	flag_combined_rank_fraction_gte_0_30	flag_residual_df_lt_100	review_reasons	fmriprep_confounds	tedana_metrics	tedana_mixing	tedana_pca_metrics	tedana_pca_cross_component_metrics	tedana_cross_component_metrics	combined_confounds
10810	01	sharedreward	2	sub-10810_ses-01_task-sharedreward_run-2	complete	complete		syngo MR E11	E11	255	3	252	32	32	21	11	0.34375	0.46403032070930617	0.5359696792906937	5.67339877447419	32	28	19	180	216	0.636	0.624	0.593	0.12698412698412698	0.04365079365079365	21	21	22	11	11	32	32	33	11	0.043137254901960784	0.12549019607843137	0.12549019607843137	0.12941176470588237	222	0	0	0	95.31816593404443	1	255	32	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-01/func/sub-10810_ses-01_task-sharedreward_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-sharedreward_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-sharedreward_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-sharedreward_run-2_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-sharedreward_run-2_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-01_task-sharedreward_run-2_desc-TedanaPlusConfounds.tsv
10810	01	socialdoors	1	sub-10810_ses-01_task-socialdoors_run-1	complete	complete		syngo MR E11	E11	218	2	216	22	22	11	11	0.5	0.7222676634828104	0.27773233651718976	2.073602314593308	22	19	13	173	195	0.482	0.468	0.435	0.10185185185185185	0.05092592592592592	19	19	20	11	11	30	30	31	11	0.05045871559633028	0.13761467889908258	0.13761467889908258	0.14220183486238533	187	0	0	0	34.536910043612146	1	218	30	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-01/func/sub-10810_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-socialdoors_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-01_task-socialdoors_run-1_desc-TedanaPlusConfounds.tsv
10810	01	trust	1	sub-10810_ses-01_task-trust_run-1	complete	complete		syngo MR E11	E11	280	2	278	35	35	24	11	0.3142857142857143	0.6651188405431692	0.3348811594568309	13.696344434576723	35	32	21	208	242	0.586	0.577	0.536	0.12589928057553956	0.039568345323741004	21	21	22	11	11	32	32	33	11	0.039285714285714285	0.11428571428571428	0.11428571428571428	0.11785714285714285	247	0	0	0	36.125166539853055	1	280	32	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-01/func/sub-10810_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-01_task-trust_run-1_desc-TedanaPlusConfounds.tsv
10810	01	trust	2	sub-10810_ses-01_task-trust_run-2	complete	complete		syngo MR E11	E11	280	1	279	37	37	24	13	0.35135135135135137	0.3796397540226829	0.6203602459773171	4.35600764144143	37	31	22	205	241	0.604	0.587	0.555	0.13261648745519714	0.04659498207885305	20	20	21	13	13	33	33	34	13	0.04642857142857143	0.11785714285714285	0.11785714285714285	0.12142857142857143	246	0	0	0	53.52647855422574	1	280	33	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-01/func/sub-10810_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-2_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-01_task-trust_run-2_desc-TedanaPlusConfounds.tsv
10810	01	ugr	1	sub-10810_ses-01_task-ugr_run-1	complete	complete		syngo MR E11	E11	240	2	238	23	23	14	9	0.391304347826087	0.7335594000501456	0.2664405999498546	1.1444810970393169	23	20	15	192	215	0.462	0.448	0.421	0.09663865546218488	0.037815126050420166	20	20	21	9	9	29	29	30	9	0.0375	0.12083333333333333	0.12083333333333333	0.125	210	0	0	0	28.2957534777444	1	240	29	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-01/func/sub-10810_ses-01_task-ugr_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-01_task-ugr_run-1_desc-TedanaPlusConfounds.tsv
10810	01	ugr	2	sub-10810_ses-01_task-ugr_run-2	complete	complete		syngo MR E11	E11	240	3	237	21	21	8	13	0.6190476190476191	0.13961280000822002	0.8603871999917801	0.423075860334972	21	20	12	194	216	0.428	0.423	0.375	0.08860759493670886	0.05485232067510549	20	20	21	13	13	33	33	34	13	0.05416666666666667	0.1375	0.1375	0.14166666666666666	206	0	0	0	49.92021938593675	1	240	33	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-01/func/sub-10810_ses-01_task-ugr_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-2_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-01/sub-10810_ses-01_task-ugr_run-2_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-01_task-ugr_run-2_desc-TedanaPlusConfounds.tsv
10810	02	doors	1	sub-10810_ses-02_task-doors_run-1	complete	complete		syngo MR XA60	XA60	218	1	217	24	24	11	13	0.5416666666666666	0.6170127901422723	0.3829872098577278	8.22702740456816	24	21	13	165	191	0.519	0.501	0.433	0.11059907834101383	0.059907834101382486	18	18	19	13	13	31	31	32	13	0.05963302752293578	0.14220183486238533	0.14220183486238533	0.14678899082568808	186	0	0	0	18.475789753510863	1	218	31	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-02/func/sub-10810_ses-02_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-doors_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-02_task-doors_run-1_desc-TedanaPlusConfounds.tsv
10810	02	socialdoors	1	sub-10810_ses-02_task-socialdoors_run-1	complete	complete		syngo MR XA60	XA60	218	1	217	41	41	14	27	0.6585365853658537	0.5109647088431302	0.48903529115686983	11.872197973474265	41	37	24	166	191	0.595	0.58	0.517	0.1889400921658986	0.12442396313364056	18	18	19	27	27	45	45	46	27	0.12385321100917432	0.20642201834862386	0.20642201834862386	0.21100917431192662	172	0	0	0	22.24368085222643	1	218	45	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-02/func/sub-10810_ses-02_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-socialdoors_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-02_task-socialdoors_run-1_desc-TedanaPlusConfounds.tsv
10810	02	ugr	1	sub-10810_ses-02_task-ugr_run-1	complete	complete		syngo MR XA60	XA60	240	1	239	49	49	15	34	0.6938775510204082	0.4226937664484187	0.5773062335515813	7.226464981348503	49	45	32	173	205	0.655	0.642	0.593	0.20502092050209206	0.14225941422594143	19	19	20	34	34	53	53	54	34	0.14166666666666666	0.22083333333333333	0.22083333333333333	0.225	186	0	0	0	40.60771202805306	1	240	53	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-02/func/sub-10810_ses-02_task-ugr_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-02_task-ugr_run-1_desc-TedanaPlusConfounds.tsv
10810	02	ugr	2	sub-10810_ses-02_task-ugr_run-2	complete	complete		syngo MR XA60	XA60	240	1	239	24	24	7	17	0.7083333333333334	0.2945294130157844	0.7054705869842156	4.4813134528780285	24	20	12	183	210	0.501	0.475	0.405	0.100418410041841	0.07112970711297072	19	19	20	17	17	36	36	37	17	0.07083333333333333	0.15	0.15	0.15416666666666667	203	0	0	0	25.19823204650432	1	240	36	1	0	0	0	0	0		derivatives/fmriprep/sub-10810/ses-02/func/sub-10810_ses-02_task-ugr_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-2_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10810/ses-02/sub-10810_ses-02_task-ugr_run-2_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10810/sub-10810_ses-02_task-ugr_run-2_desc-TedanaPlusConfounds.tsv
10812	01	doors	1	sub-10812_ses-01_task-doors_run-1	complete	complete		syngo MR E11	E11	218	1	217	27	27	19	8	0.2962962962962963	0.333602451092347	0.6663975489076532	1.8607386512623139	27	23	16	156	185	0.63	0.616	0.587	0.12442396313364056	0.03686635944700461	18	18	19	8	8	26	26	27	8	0.03669724770642202	0.11926605504587157	0.11926605504587157	0.12385321100917432	191	0	0	0	79.06767703621506	1	218	26	1	0	0	0	0	0		derivatives/fmriprep/sub-10812/ses-01/func/sub-10812_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-doors_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10812/sub-10812_ses-01_task-doors_run-1_desc-TedanaPlusConfounds.tsv
10812	01	sharedreward	1	sub-10812_ses-01_task-sharedreward_run-1	complete	complete		syngo MR E11	E11	255	1	254	31	31	22	9	0.2903225806451613	0.2963104622210596	0.7036895377789402	2.965119883677724	31	29	21	176	213	0.654	0.649	0.621	0.1220472440944882	0.03543307086614173	19	19	20	9	9	28	28	29	9	0.03529411764705882	0.10980392156862745	0.10980392156862745	0.11372549019607843	226	0	0	0	100.38040580221308	1	255	28	1	0	0	0	0	0		derivatives/fmriprep/sub-10812/ses-01/func/sub-10812_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10812/sub-10812_ses-01_task-sharedreward_run-1_desc-TedanaPlusConfounds.tsv
10812	01	sharedreward	2	sub-10812_ses-01_task-sharedreward_run-2	complete	complete		syngo MR E11	E11	255	1	254	29	29	19	10	0.3448275862068966	0.5000107496911729	0.49998925030882724	8.058614453246218	29	25	19	186	219	0.604	0.59	0.567	0.1141732283464567	0.03937007874015748	19	19	20	10	10	29	29	30	10	0.0392156862745098	0.11372549019607843	0.11372549019607843	0.11764705882352941	225	0	0	0	43.27068945091535	1	255	29	1	0	0	0	0	0		derivatives/fmriprep/sub-10812/ses-01/func/sub-10812_ses-01_task-sharedreward_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-2_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-sharedreward_run-2_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10812/sub-10812_ses-01_task-sharedreward_run-2_desc-TedanaPlusConfounds.tsv
10812	01	trust	1	sub-10812_ses-01_task-trust_run-1	complete	complete		syngo MR E11	E11	280	2	278	52	52	44	8	0.15384615384615385	0.5403693409100463	0.4596306590899535	7.185925037054013	52	45	33	150	210	0.795	0.784	0.76	0.18705035971223022	0.02877697841726619	21	21	22	8	8	29	29	30	8	0.02857142857142857	0.10357142857142858	0.10357142857142858	0.10714285714285714	250	0	0	0	71.68537403029204	1	280	29	1	0	0	0	0	0		derivatives/fmriprep/sub-10812/ses-01/func/sub-10812_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10812/sub-10812_ses-01_task-trust_run-1_desc-TedanaPlusConfounds.tsv
10812	01	trust	2	sub-10812_ses-01_task-trust_run-2	complete	complete		syngo MR E11	E11	280	2	278	36	36	24	12	0.3333333333333333	0.2845545357255753	0.7154454642744249	3.6945056981083666	36	31	21	196	236	0.643	0.63	0.594	0.12949640287769784	0.04316546762589928	21	21	22	12	12	33	33	34	12	0.04285714285714286	0.11785714285714285	0.11785714285714285	0.12142857142857143	246	0	0	0	75.12729455922737	1	280	33	1	0	0	0	0	0		derivatives/fmriprep/sub-10812/ses-01/func/sub-10812_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-2_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10812/sub-10812_ses-01_task-trust_run-2_desc-TedanaPlusConfounds.tsv
10812	01	ugr	1	sub-10812_ses-01_task-ugr_run-1	complete	complete		syngo MR E11	E11	240	1	239	32	32	22	10	0.3125	0.6431503422127638	0.35684965778723615	8.379622756097483	32	30	22	166	201	0.665	0.659	0.632	0.13389121338912133	0.04184100418410042	19	19	20	10	10	29	29	30	10	0.041666666666666664	0.12083333333333333	0.12083333333333333	0.125	210	0	0	0	32.55743383461961	1	240	29	1	0	0	0	0	0		derivatives/fmriprep/sub-10812/ses-01/func/sub-10812_ses-01_task-ugr_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10812/sub-10812_ses-01_task-ugr_run-1_desc-TedanaPlusConfounds.tsv
10812	01	ugr	2	sub-10812_ses-01_task-ugr_run-2	complete	complete		syngo MR E11	E11	240	1	239	26	26	19	7	0.2692307692307692	0.6959195719410088	0.304080428058991	5.298557033522098	26	23	16	187	212	0.51	0.497	0.459	0.1087866108786611	0.029288702928870293	19	19	20	7	7	26	26	27	7	0.029166666666666667	0.10833333333333334	0.10833333333333334	0.1125	213	0	0	0	23.357597735237512	1	240	26	1	0	0	0	0	0		derivatives/fmriprep/sub-10812/ses-01/func/sub-10812_ses-01_task-ugr_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-2_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10812/ses-01/sub-10812_ses-01_task-ugr_run-2_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10812/sub-10812_ses-01_task-ugr_run-2_desc-TedanaPlusConfounds.tsv
10817	01	doors	1	sub-10817_ses-01_task-doors_run-1	complete	complete		syngo MR E11	E11	218	1	217	37	37	26	11	0.2972972972972973	0.36764994847135896	0.6323500515286412	4.911818655659849	37	31	20	146	179	0.697	0.68	0.639	0.17050691244239632	0.05069124423963134	18	18	19	11	11	29	29	30	11	0.05045871559633028	0.13302752293577982	0.13302752293577982	0.13761467889908258	188	0	0	0	83.175889351026	1	218	29	1	0	0	0	0	0		derivatives/fmriprep/sub-10817/ses-01/func/sub-10817_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-doors_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10817/sub-10817_ses-01_task-doors_run-1_desc-TedanaPlusConfounds.tsv
10817	01	sharedreward	1	sub-10817_ses-01_task-sharedreward_run-1	complete	complete		syngo MR E11	E11	255	0	255	40	40	30	10	0.25	0.41217485615531674	0.5878251438446832	5.825465297012442	40	36	25	176	213	0.664	0.653	0.614	0.1568627450980392	0.0392156862745098	18	18	19	10	10	28	28	29	10	0.0392156862745098	0.10980392156862745	0.10980392156862745	0.11372549019607843	226	0	0	0	70.60490685310397	1	255	28	1	0	0	0	0	0		derivatives/fmriprep/sub-10817/ses-01/func/sub-10817_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-1_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10817/sub-10817_ses-01_task-sharedreward_run-1_desc-TedanaPlusConfounds.tsv
10817	01	sharedreward	2	sub-10817_ses-01_task-sharedreward_run-2	complete	complete		syngo MR E11	E11	255	2	253	60	60	47	13	0.21666666666666667	0.5155563720294343	0.4844436279705655	9.708183579237899	60	52	38	148	197	0.787	0.772	0.739	0.23715415019762845	0.05138339920948617	20	20	21	13	13	33	33	34	13	0.050980392156862744	0.12941176470588237	0.12941176470588237	0.13333333333333333	221	0	0	0	44.51026280011837	1	255	33	1	0	0	0	0	0		derivatives/fmriprep/sub-10817/ses-01/func/sub-10817_ses-01_task-sharedreward_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-2_desc-PCACrossComponent_metrics.json	derivatives/tedana/sub-10817/ses-01/sub-10817_ses-01_task-sharedreward_run-2_desc-ICACrossComponent_metrics.json	derivatives/fsl/confounds_tedana/sub-10817/sub-10817_ses-01_task-sharedreward_run-2_desc-TedanaPlusConfounds.tsv
